asset.name,id,output
p485249,e9eeacbc-be10-4566-946e-8ae0ff85a924,"'
  Path              : C:\Carga Base\CargaBase_3.1\CargaBase\lib\cargabasebusiness-9.7RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.3 / 2.17.0



  Path              : C:\Carga Base\CargaBase_3.1\CargaBase\lib\cargabasepersistence_6.2RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.3 / 2.17.0



  Path              : C:\Carga Base\CargaBase_3.1\CargaBase\lib\log4j-core-2.11.1.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.3 / 2.17.0
"
p487537,eb5f9eff-c7b4-4264-92d6-0825377e8734,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p487231,eccbda0e-a5e2-4c16-b2c5-978d58cfc4af,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p483511,eda004a4-b2a4-4407-b3bf-1a95140afd22,"'
  Path              : D:\Automao\SatＭite\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\Backup Desktop\Copel\NOVO SASE\IHM\ihm_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\Backup Desktop\Copel\NOVO SASE\IHM\ihm_lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : D:\Backup Desktop\Copel\sase\EditorSaseAlfa\editorSase_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\sase7\SASE_7.0.3\EditorSASE-7.0.3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p469878,ef7bfc13-efda-4e49-a47d-9391bc6bf2e2,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p488966,f0cea052-370c-4dc0-844f-2421437393ac,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p480721,f1705bed-b559-4033-8ca2-8e8105d2b841,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p523673,f21094bc-30d6-450b-9394-21084281d025,"'
  Path              : C:\automa‡Æo\Ades3.0.0\ades_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p469973,f2bc054c-50f8-482d-bbbf-987da3a401db,"'
  Path              : F:\Arquivos para DOCK\D Dock\app\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p480707,f2dccd95-2cf4-44f3-b3b0-1d6cd98a0aee,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p487755,f2ecbc32-39b6-4efe-a672-f7f1d87646be,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p489371,f2fa6eed-4e6f-40d6-aa92-0f6e84f9dbd5,"'
  Path              : C:\desenv\apache-maven-REPO\log4j\log4j\1.2.14\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p473949,f31ec345-daac-4a4c-838c-da3544056282,"'
  Path              : D:\Softwares\On Guard LENEL\V8\ISO\Windows\Temp\JReport\Lenel\integration-dependencies\log4j-core-2.11.2.jar
  Installed version : 2.11.2
  Fixed version     : 2.12.2



  Path              : D:\Softwares\On Guard LENEL\V8\ISO\Windows\Temp\JReport\Server\lib\log4j-core-2.11.2.jar
  Installed version : 2.11.2
  Fixed version     : 2.12.2
"
p489834,f357c13f-affc-4278-a04e-31460a0283ef,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p478228,f486ea1c-059a-4f10-8523-a6d7a6aa5395,"'
  Path              : C:\Apl\SigepWEB.old\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Apl\SigepWEB.old\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Apl\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Apl\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p487526,f5da4df9-9540-4f38-88e3-65eff9409c24,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p489682,f6b7fbbe-aba3-4cc3-81d0-36ed43e4e9ea,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p483727,f7946d5c-3263-4431-8be3-3d90ac3557f0,"'
  Path              : D:\Ora12_32\stage\Components\oracle.dbdev\12.2.0.1.0\1\DataFiles\filegroup1.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p526459,f7eb3043-1b2f-4c32-9217-ee900c9c39a2,"'
  Path              : D:\BACKUP\c049464\Desktop\GPD\Versao homologa‡Æo FPD e GPD\fpd.ear
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\BACKUP\workspaces\GOS_DSV\Documentos do sistema\Publica‡Æo\gos.ear
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\BACKUP\workspaces\GOS\Documentos do sistema\Publica‡Æo\gos.ear
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\MAVEN\.m2\repository\log4j\log4j\1.2.12\log4j-1.2.12.jar
  Installed version : 1.2.12
  Fixed version     : 2.16.0
"
p488917,f7f94143-3ae4-451d-9b78-7fa048bb3b84,"'
  Path              : D:\CargaBase_3.1\CargaBase\lib\cargabasebusiness-9.7RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2



  Path              : D:\CargaBase_3.1\CargaBase\lib\cargabasepersistence_6.2RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2



  Path              : D:\CargaBase_3.1\CargaBase\lib\log4j-core-2.11.1.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2
"
p473949,f84c067b-142b-4d92-94fb-061d0210d34e,"'
  Path              : D:\Softwares\On Guard LENEL\V8\ISO\Windows\Temp\JReport\Lenel\integration-dependencies\log4j-core-2.11.2.jar
  Installed version : 2.11.2
  Fixed version     : 2.12.4



  Path              : D:\Softwares\On Guard LENEL\V8\ISO\Windows\Temp\JReport\Server\lib\log4j-core-2.11.2.jar
  Installed version : 2.11.2
  Fixed version     : 2.12.4
"
p469874,f8535fd6-f2c1-44fe-9b58-b9ca9601ba91,"'
  Path              : C:\Apl\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p487423,f898a9f4-0cfc-424b-9a09-915a3478945e,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p487816,f89b3c96-569b-44ce-bb2c-def1bb14814d,"'
  Path              : C:\APL\SIGEP WEB\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SIGEP WEB\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p487699,fa77e777-f09e-47de-b8f6-15d09b93c379,"'
  Path              : D:\VMSNRO\SASE 7\EditorSASE-7.0.0-rev2-beta3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p485249,fad1aca9-fe0a-4ca3-a70a-e9c348baea7a,"'
  Path              : C:\Carga Base\CargaBase_3.1\CargaBase\lib\cargabasebusiness-9.7RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2



  Path              : C:\Carga Base\CargaBase_3.1\CargaBase\lib\cargabasepersistence_6.2RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2



  Path              : C:\Carga Base\CargaBase_3.1\CargaBase\lib\log4j-core-2.11.1.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2
"
p489131,fb434694-b45a-44df-ae2e-9285c5b22acd,"'
  Path              : D:\SASE\6.x.x.x\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p489430,fb549c20-eb57-4271-b195-65c81f602cd6,"'
  Path              : D:\SASE_7.0.3\SASE_7.0.3\EditorSASE-7.0.3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\SASE_7.0.1\EditorSASE-7.0.1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\SASE_7.1.0\SASE_7.1.0\EditorSASE-7.1.0\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\SASE_7.2.0-alfa1\SASE_7.2.0-alfa1\EditorSASE-7.2.0-alfa1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p487499,fc9c679d-d787-42ca-bb59-4caf25543b73,"'
  Path              : C:\APL\SigepWeb\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p489849,fe094076-4fb9-4bc0-b579-52d56094835b,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
p488751,fe975eee-1076-4f97-a285-f28d6c7d4e51,"'
  Path              : D:\Novo_SASE\EditorSASE-7.1.0-rc1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\Novo_SASE\EditorSASE-7.1.0-rc2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\Novo_SASE\editor_sase\EditorSASE-7.0.3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\Novo_SASE\editor_sase\EditorSASE-7.1.0\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p487097,fecd2fd7-196f-4514-b823-0b5c056d00a1,"'
  Path              : C:\Program Files (x86)\ACL Software\ACL for Windows 14\ACL App\lib\log4j-core-2.8.2.jar
  Installed version : 2.8.2
  Fixed version     : 2.12.2
"
